summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,queue,date
Xg6gVp9d8RSbPZKs_lPry7m-eQDAhaLAcnvf4D-NADKdTw,G0LF B0Y,347,I,57,46,False,False,False,False,challenger,14/03/2021
pEsbprahbZR2tRlqXCjhiG_XGsuSnpISa5wCiSkgk2xdWQ,The DarkDivinity,346,I,51,39,False,False,False,False,challenger,14/03/2021
u0ZLNcp9GkJPbc7Eq4BJvpqrmv4rawKcRgl_TJpq1_1G9odBKGhYTMc5Pg,HoIy Wars,342,I,68,41,False,False,True,True,challenger,14/03/2021
WDLfRZ_E6r5gMWXZAONZg7JgQra_ZD5r8cbgiDhc0S50jQ,9September,378,I,72,72,False,False,False,False,challenger,14/03/2021
lYaJN_WzPwgZi2KBGttR_Ow80yEIyceIRnspPFlzu7f8BoiW1NLhFLyiQA,Mec99,271,I,98,70,False,False,True,False,challenger,14/03/2021
IFykSOatgnsMkufaYU2Kp--XQh1ZP52KeYJ253mtV5XQgXE,Big Genos,382,I,104,89,False,False,False,False,challenger,14/03/2021
qyvjgClEWRH65fC09CKhkHFv_w1oJcYANu6tWF0AHzohpA,arlon547,348,I,101,93,True,False,False,False,challenger,14/03/2021
hiFhgGjvr-n5N14icxev-nDqh4Chca4q5JaW2wOHfrj_tII,Dec          ceD,375,I,279,259,False,False,True,False,challenger,14/03/2021
A6rUOy6SzJeHBqVS4LsXGZpc1P0OeIj9EDcxOZpNraUy5g,deepest desire,503,I,100,71,True,False,False,True,challenger,14/03/2021
H2F4tkJsY8cIxOYI40Oe7YJTe9Yg7GvavW4l2I1eSUHDfWw,Demory,472,I,83,65,False,False,False,False,challenger,14/03/2021
Vm3HP_X9FXUW5BxuQ8z7KNiLWaOHIi7eZ2g5CZRzQbv6ZA,Caitlyn,498,I,130,114,False,False,False,True,challenger,14/03/2021
ZDjY4_Gu3EIHVZEliN1yruej0HwHKmo2XZF4QXuvqA43ijc,galaxyzinn,405,I,257,232,False,False,True,False,challenger,14/03/2021
bwNUF15q020Nk0JGA-Rt55M8cKgtsxVW5sLzEOeWMXQ5_aQ,Lúcyfer,485,I,205,182,True,False,False,False,challenger,14/03/2021
XtNVw-fuehUfTIfDewjcjgE5x9zYRCiRmbMpiAupJqHw,Drytea,414,I,151,142,False,False,False,False,challenger,14/03/2021
xkKsczUVXoraZlTnwnTjZpxJ8bAPfS_BrU7Q84XlWpMuHQ,RGW Renanzinhooo,618,I,134,120,False,False,True,False,challenger,14/03/2021
dY-4Fi7JKJx9_jBcZa7iTDkGqIofifKIaQ0E4lSRYvmwh2I,absolut1on,595,I,65,45,False,False,True,False,challenger,14/03/2021
o3reCAmkR8I3Q8_HeCOM7NMG--85hHbAlMykow1NsJOKdso,Xncdwebkaql,391,I,156,135,False,False,True,False,challenger,14/03/2021
rE6FWwh0NOhkLLiY0ISLNYMWch7AtSlpFn9uRzdwS8qpQqQ,SWN Reis,418,I,130,109,False,False,True,False,challenger,14/03/2021
I0JCZrdyqthXv3Tswd71IkuHJQfk5Gvi9LlR0xvtU7gcEmk,2v2 pls,415,I,67,63,False,False,False,False,challenger,14/03/2021
d28bg8zC7vwLZJxMVlNeTs2ptgFVS8HKKCZ3RwF-YOVfWjA,Lynxmon,498,I,116,90,False,False,False,False,challenger,14/03/2021
il0d4i61NW1fb6G8XxFtjPp-m1XEZP7-HTjKjW_2tc1O,Lokzen,457,I,100,85,False,False,False,False,challenger,14/03/2021
-1gtBmSbZkwdH65S7sCM2BjcUOpjbgVUAuxtQREtgRjC5n4,Bh Japa,387,I,221,198,False,False,True,False,challenger,14/03/2021
H10KA74M_kx3CwSPuBzqVjMHc2oF6QxZSb4M2qCLuYYP,Eradandan,457,I,53,49,False,False,False,False,challenger,14/03/2021
C4FjMf73vCSIO6MLPLfCK3ee7ZmnwlsBwPVJqUwKKveGq9M,Li Qiye1,434,I,220,221,True,False,False,False,challenger,14/03/2021
EUv3fyyCW_XgWo4lCBDeFKHC1NOEfm2IUWCAb1E9PpEwqWc,violinist,409,I,71,60,False,False,False,False,challenger,14/03/2021
HRYAnvaUBFl5DLQB4JxlAYvzFsdJxl85FVaaXxLz5peFvA,Lightness1,396,I,66,53,False,False,False,False,challenger,14/03/2021
VKIE2kxfXg6RBYwC4J-aYE5Y3ljmiwpm8huHL3sr5Rkfnoc,Hyge,471,I,69,47,False,False,False,False,challenger,14/03/2021
IsBnCtr0AVf4JmipGtWPdCDTqm3RxLEIKlqKQFAPZgUl4FY,endeavor,414,I,58,39,False,False,False,False,challenger,14/03/2021
0F4Lw06j8oqatv4u3GFCAAhgek6B-dVZK-bwI5YA4KgUiQ,Nallari,368,I,170,151,False,False,False,False,challenger,14/03/2021
cLqnuIJF7J45SN69x-PHOEfUwxY-4nm4fINPyvEF7dNPsfg,fred cachaça,437,I,159,127,True,False,False,False,challenger,14/03/2021
3e2D9QCeQ1AmfY_UF0Xln6k_-LVPjM54LqcdLsiwmyV86ws,Lose to learn,410,I,49,46,False,False,True,False,challenger,14/03/2021
1i3AG3pNgellwGoULczCSLaCqkZMH9Cd_3NItA127OOY,Triat,404,I,74,64,False,False,True,False,challenger,14/03/2021
mov19h4rUIBH8YbmY9gJiwDwuwHECkmRfNXGcPkXR8vh09I,Skyer111,390,I,105,85,False,False,False,False,challenger,14/03/2021
JxxIkBTc120A3iDTt1YtrSSpll3VXdVZCb64Tw_ayYoOxg,Daemon V,430,I,138,121,True,False,False,False,challenger,14/03/2021
Xihj9P3T6CSttKO7g5SniCUuFIuOxSW_7DKmQpHmBrMyJA,Bob o Construtor,403,I,84,74,False,False,False,False,challenger,14/03/2021
FVPnqmJofp-S5_5rRT4l_W8zCn9kgpj0krRQ9Pl7ZRXxXC4,RENANZlNHOOO,469,I,56,46,False,False,False,False,challenger,14/03/2021
hRH_rEEEBlq4X5AhBmvyXluTYDoUSPhTDRcWQ6_47aO4uw,MAGICO KINHO YT,357,I,70,58,False,False,False,False,challenger,14/03/2021
ijYkbrspDCGutMQ_BLhmB4NPJB33xo2IH9jfUN1A2C3z,Quybaratto,398,I,80,59,False,False,False,True,challenger,14/03/2021
dG43gn1KuszqdDjXHReL1a8e6T4xrYcMj_qinaLiVf5ZpRE,its the ZECAS,439,I,141,123,True,False,False,False,challenger,14/03/2021
2TcEBS-A4KM_HBh99dQNW9u7uF-8yKnUjBTncqBnGcg6PQ,Brunkss,327,I,55,45,False,False,True,False,challenger,14/03/2021
d2shAgCqpmk5byjikAZXkZFuoSWxZWYnD8zRtR17FagPxnk,Toxic Yi,351,I,101,85,False,False,False,False,challenger,14/03/2021
F2tiwBOSUQoKGB7DKLq2UrZwRHbVs5oyMcnZ7US11eV46A,DarkWin,447,I,115,108,False,False,False,False,challenger,14/03/2021
BiuQCWKg2Wj-Mrveg5Y35IJLm1ffVqjHP8gWsmQAAeXLFA,Give Love U,331,I,163,147,False,False,True,False,challenger,14/03/2021
zuZt-al5mEsHB0D66nZGlF8qT1JUKSkCKLIQWDUZ0q1CYQ,Midphobia,393,I,49,36,False,False,True,True,challenger,14/03/2021
9U0Sb3Vho0QGj2eTaWltrWiPo1ZpbKtDwksC57ikAhs4JoI,Kauri Barreto,490,I,44,24,False,False,False,False,challenger,14/03/2021
ZT8PNIJ09MRNoZIJJL0NedaPYEG1hujTmFUOzsQLNsOH_w,Nyu,653,I,374,360,False,False,True,True,challenger,14/03/2021
L6tRf-xT_MtLih5Y4EsbwrnnVDQ2rW6IlJpeq_6WrU2kUws,jiy,269,I,127,112,True,False,False,False,challenger,14/03/2021
j6wYkUqEjOXw7NP1yu3ZIt6lcB9dvxn71xOlNZpjrYnemUc,Ti We Warn,473,I,62,52,False,False,False,False,challenger,14/03/2021
A_H1_6BJJiaPMlgS1r1p0WXheBpP_kLptcbxquzdrkro,Alerefou,426,I,164,107,False,False,False,True,challenger,14/03/2021
2kh5IfkcRFFbPExgoooGMQ09cjTzNciuQ7P9qYL1J3WTOv0,ff 15,354,I,98,61,False,False,True,True,challenger,14/03/2021
zV1Yz-33ppj49rIDbWl2DeO2-rSnXIcw-S1tSSvzwj5Iovs,6Head ,690,I,179,155,False,False,True,False,challenger,14/03/2021
ANWvwO9w95GW_X1G72rYsjp9zFQrZ9eJNVepZHdaF-dhXpk,SasukeJPP,332,I,144,106,False,False,False,True,challenger,14/03/2021
yaNhQjITdsi3mon2lcLOxFXw-kb7cjzKijLn5CwrhHDCcuI,Caitano FA3,494,I,78,38,False,False,True,False,challenger,14/03/2021
Z1ucxOlm18fDLqvUxJHyHhGbfnwF0ny4nHjrwDjMcCmpX6k,wueur,369,I,326,313,False,False,False,False,challenger,14/03/2021
D2xJWxeYs_hBW0C8-ADqbaGW-EVuipdwm8zAS5BPD2SRPA,Públio,377,I,188,173,False,False,True,True,challenger,14/03/2021
A19l6q05HO4OE38HOHE6YWFgUNtlgliKm__ceV7mR9xrDQY,GLX Drake,654,I,206,185,False,False,True,True,challenger,14/03/2021
7DqjnStqJHu63qUzXD_teHPXljLWW8OLVBC-ZHZahEAfBQ,Tradição,359,I,111,93,True,False,False,False,challenger,14/03/2021
14ltBfPCPYtHT0cRdcAB0FPTDklrS5OmVQRuxbwaitXCYw4,Biólogo Malvado,506,I,163,145,False,False,False,True,challenger,14/03/2021
nLtBReRroZsp-O82JWuJKAdsORwS_hY9GNg8LkjtTcBwDw,Senhor Vento,324,I,53,48,False,False,True,False,challenger,14/03/2021
kfvKT1EmRd3Gie4LRv8RIWpQfsyvOLFuxzKMrOayCfsC,yeb,422,I,37,27,False,False,False,False,challenger,14/03/2021
WGwUaCBN2XHBKbRHvOy8_-LI1t67-X7ynnFT1Y26a0H65Lo,TonyElTigre,505,I,152,135,False,False,True,False,challenger,14/03/2021
XiVFv1NqMcy4WewQJZG-Tf35UeGx_ovyCz9rGGnmeSH6rA,DinoSaulo,256,I,229,218,False,False,True,False,challenger,14/03/2021
MfgP40LvZsItdh6p0a7d6ZJY7uPVVBLJ76Dk2aiUlxqHd_0,interIude,466,I,176,156,False,False,True,False,challenger,14/03/2021
IgF6EnDDS-Wjz1A8UrbzS1JAiaITrTjGWezWFxdmNV4MKeY,DIABINHOO,430,I,95,91,False,False,False,False,challenger,14/03/2021
BamS1J4NScpIW9ywDtxWO3ADKOgPhR8qygTGVIqqCbFZaA,John Paul Jorge,413,I,73,60,False,False,True,False,challenger,14/03/2021
eIOZGv5-mg73osMzfC1nco_evEoVCnVyE7J2gv1gr03H,Goddess Banana,361,I,128,106,False,False,True,True,challenger,14/03/2021
yRScMng_FRmBQdWWTKzcTKB0cy7Srr0M6d17hzva9fA071w,Liritus,516,I,89,80,False,False,False,False,challenger,14/03/2021
p7auwRrpQLJtEvnhzya5x2Chne57-fl4iuhQKJ6TOpwG,danmf,417,I,77,64,False,False,True,False,challenger,14/03/2021
Tw0a-Syw1hXF_qAF-7heTPrNW3iKilGOAWqaMNtQcEcO8w,something stupid,385,I,169,154,False,False,True,True,challenger,14/03/2021
np_7i7shSZOhxL1uUpMy3oTADxMj6jXh2S-qeaRXY7J5Rq4,habitsofmyheart,519,I,141,126,True,False,False,False,challenger,14/03/2021
o_sUCCW-oSvKZvHFMji_wSBrdROt_As8oGFhZIk3HBcSCeg,Kuchisake Onna,354,I,58,53,False,False,False,False,challenger,14/03/2021
EKaeDzITsRADTAD8qVk-3mspDxQELRMMn2rRgGvzbytKAw,Thats for u Mom,339,I,109,103,False,False,True,False,challenger,14/03/2021
wCoqikHe8_l9WwmtMaok6Y4cOYQllRuL82Wil-mr1Os-,yyyvv,437,I,129,122,True,False,False,False,challenger,14/03/2021
ZkR5erikfyvDoVEI0cL3Hdn0fNVYUduTAtWFoHhMb00Q,Woox16,396,I,148,131,True,False,False,False,challenger,14/03/2021
Lmsgm3_bhu20-vcnNH19dxEQsuz2sPhKQ9Ypn6OpIIi46w,DizinxD,350,I,67,50,False,False,False,False,challenger,14/03/2021
Thp_HhxCqTMINg2Jhin2fJR9K9yZSbPb0fNlo-qbhBORpg,Pirocopterinho,338,I,214,200,False,False,True,True,challenger,14/03/2021
sOPXUFovTAUZLmrE7XcpClQO68RHuVmlZwedTKlWbm9h7ck,camilonicolau,421,I,141,122,False,False,False,False,challenger,14/03/2021
V75Dv6-l14hGInUxJILhfJ_0goaUBkxqO2ke2zgLPETwxg,Frepz,592,I,315,292,True,False,False,False,challenger,14/03/2021
iuCn8Q8SHTpWsd5gz6b-Xk5n9RgEI-ILqcDgi-ZfyeOt4IM,DANCEONTHESTARSZ,370,I,94,78,False,False,False,False,challenger,14/03/2021
xTZUjzoFD9cjEs9xueR3tVPuMr_Xv8ZWZhb0tVOB2hn29D8,bolo dê coco,448,I,137,113,False,False,True,False,challenger,14/03/2021
1Ovwmdvak5MKAT08VIwM1fpcD3ktVxSI5tqb8DrC7op6Jkg,Little Ancrath,403,I,69,54,False,False,False,False,challenger,14/03/2021
8gSyLzVdep7QDxUHhUy46WpNWQ_Y6S8cxkDXjpKAJ-9N0w,NACH0,334,I,159,153,False,False,False,True,challenger,14/03/2021
e8QCKASH704qLcYBcHqpM_jd49qvdh9g-g-7Io-wNwv8SuQ,ySkyTech,570,I,114,97,False,False,False,False,challenger,14/03/2021
D2dAVh0GdDJ8YXsIKTcFSXX2bTIuIwG6TM30nGSFPk2o,GETTER EMPEROR,435,I,67,50,False,False,False,False,challenger,14/03/2021
hawKc4XhpjPJre1LPWmjVg9gm7BrQx10FSGNjNIqTNQE6o8,Nyuwn,379,I,55,35,False,False,False,False,challenger,14/03/2021
IlPngyvzAHyo5Z9Rgp9HI3Jhaic8ZbSDCVkyZP6G5yMhgQ,MAD Carzzy,536,I,150,133,True,False,False,False,challenger,14/03/2021
uv4-fLF6O3VqN79zXoYo0Qc9v0XUPDXmHH_7mstCJPv8BtWSMMGOxgZCEg,19745,487,I,88,82,False,False,True,False,challenger,14/03/2021
3qRraQ3af7PY29E2sZcTsNaIeYf5_PjnkVmiGMORldv4ICs,NÀSHE NÁSHE,382,I,248,240,False,False,True,False,challenger,14/03/2021
IwhZml5OfOAfI4mb9H3cAsZM_YtlbFoAUsyn1Sd61rSzFA,FNT Soweto,535,I,176,162,True,False,False,False,challenger,14/03/2021
gNjyI_8HMjbtT_ectut9kshZvHQgvELWJU_fCmx06UbT,o Gru,427,I,70,61,False,False,False,False,challenger,14/03/2021
HYnMFszK_Z3_OdzGGHeH2HB-0vhtuyKqdBsZWZSnZ1-iBA,MegasMIL,405,I,111,97,False,False,False,False,challenger,14/03/2021
1muDDjyvmyQcS7JAVfKfRx1rZs4Kp3kX9fkI8iE3MfJnHQ,Nevard,407,I,90,82,False,False,False,False,challenger,14/03/2021
dl8lj_Xc3br9bIP6IqyhiJ6IE7i5gxSWBrkzjt7sE41NJA,cilindro,414,I,69,50,False,False,True,True,challenger,14/03/2021
Ljzz-HyHQr-d3KUuPOKnA5r771R_A8pIO3LG7e_lZFU58Q,Tinvitor,515,I,60,32,False,False,False,False,challenger,14/03/2021
d-pqlHqgMc8ezovVstwzhP4eastUklQ2jFV7aOZovTJ1DtU,T1 Kêria,414,I,74,63,False,False,False,False,challenger,14/03/2021
3Q84H7e6Ric3htWrwaXLF0JqKw3kSoRYnMGaMe-LjKh5g70,nchbw,549,I,256,221,True,False,False,False,challenger,14/03/2021
EERGiAMDA8fzmEVESZ5bpXe3BCHHGKMmBd_-Ryrc9wPctw,Wïngate,607,I,85,65,False,False,False,False,challenger,14/03/2021
xbFokYRzIaa77Qrm-QVQ2xKj14i-Gya2t5D2IWchzUjv,NYX RiverKing,330,I,238,229,False,False,True,False,challenger,14/03/2021
gxLGciV9wyJ4JIl0O-XkTwJ7sg336LJXu_KBY51cGfjilA,twtv faayad1,393,I,248,246,True,False,False,False,challenger,14/03/2021
Lnj0F8tf23NHHyp-DGtjnmFZWuYIqMIKP336GJSmZjofNw,doomed acc,373,I,78,60,False,False,False,False,challenger,14/03/2021
UoX5xK08ditDgGOv6wDlPxMWiIHw3Lg2-WXQyMTDDYRL0A,1998AD,647,I,270,251,False,False,True,False,challenger,14/03/2021
cSttaPe_x_dKIp5i8zV3v6FbOT73LnxIq5xK-G8Gw7_B,paiN Tkk,393,I,255,254,False,False,True,False,challenger,14/03/2021
EqFnorTschnwpZfZCWjhESuHZ4fgNlDvkr2Ql11Yonsv_mU,Caiuboarom,337,I,44,34,False,False,True,False,challenger,14/03/2021
G1a3dQWyd_UgJHnyoTJL5aJmoEgV6GNXTidesr2-45PgG-4,Portuga,390,I,197,180,False,False,False,False,challenger,14/03/2021
iqBJk4QcB3r4XOpbubcHTdbVrkWYiSnPEBydOeZkN6HY4w8,tufi,458,I,261,254,False,False,True,False,challenger,14/03/2021
q2MvoJUxB327m-ldV9OCbiiI1dktHe_b1yQ0PwJcCpzf150,Letznow,541,I,156,128,False,False,False,False,challenger,14/03/2021
aVgwc9zuwHuTS72_GOWYkTOLJEUFkV_0kxNummtVNqp0Fb8,Triste e Gostoso,465,I,249,224,True,False,False,False,challenger,14/03/2021
A8--i06b8UslSa9Lv55-V9cJxNqOARbRMYugsdaJPMXf3Q,sidera1,391,I,67,58,False,False,False,False,challenger,14/03/2021
TAQH1bNXmmjea_hzMstW7EqzIwNlug2DywQNifLE8EMzzGQ,SADSHOW,470,I,322,298,False,False,True,False,challenger,14/03/2021
JcsKTq_b6h9VIQOTaQUQ5arQXFL78Gu1vxS6xwdoGEaOC3s,My Dream CBLOL,622,I,182,154,False,False,False,False,challenger,14/03/2021
oN4QmMivMfd0EhYKchw1J-IQZ-E7c5LBk4xAseH8eo7y1oU,Congratzs,362,I,85,75,False,False,False,False,challenger,14/03/2021
hpqUjgheTJPGqwuu4l3KbDzVqTZafQDENy_BHNRp07RLyA,Kovaljski,333,I,73,55,False,False,True,True,challenger,14/03/2021
QOiEKn_4JgNNrF3Lips1wLDRY6-1gX715Mzaj38fgmHoZtU,guK,306,I,300,277,False,False,True,False,challenger,14/03/2021
iEAVNf1mGiP0SUxsBfVm2Geos44ryKgj8h0AUxBKsEOG,Zenite,391,I,86,67,False,False,True,True,challenger,14/03/2021
Uw38OzXEBrPNaNKLFBElaeghaUjWCl-vEuUF5EOJ1u2QWQ4,Strënsh,413,I,50,42,False,False,False,False,challenger,14/03/2021
4GX8D82CQzifRFcqj80HT2L3bPcRQp5yVHjsn163n_L-iw,Weikyy,448,I,204,171,False,False,False,False,challenger,14/03/2021
f8qm340Fp2UFrNmpaKfHAEpWvgETBziba6ng2KhMjXQt,Lynter,406,I,194,191,True,False,False,True,challenger,14/03/2021
SpD57dKfokemjhOyy_0zymQx6kKCjZznoFW-T7fFktMXB-A,bl3ssed,452,I,57,35,False,False,True,True,challenger,14/03/2021
IaoJqVLZmyOZSiJSUR9Pcr45roF3AsXOQ37Wr0y7HOaxtg,WhiteGiantRabbit,368,I,59,38,False,False,False,True,challenger,14/03/2021
cc1e18wHNqjDxbd5vtIu0IM9vdiFFLiXryK3w2T4Cc1P1jE,Saint Aqui,430,I,116,101,False,False,False,False,challenger,14/03/2021
2NAJsUa4ZCulVrTXwXMtHliiIYvLPUAS08mvXqlLXbBH,RED Namelxrd666,649,I,94,75,False,False,False,False,challenger,14/03/2021
pZPCpfb02xGQdTkP4FGgUrfEsD15FsTI3Mj7_vo__gyt,Dantrk1,385,I,108,98,False,False,False,False,challenger,14/03/2021
MP2rjA4gGeWAJLFprrSRNM7eKIs4-rSRF5cWNo1z0BIjHg,Alyssa Barden,366,I,140,104,False,False,False,True,challenger,14/03/2021
w5LDXoajqR_Ttw0fAy39ctC_zxMvpDCQ7I4OJ5X8t0aJYw,ALA ALA ALALALA,464,I,86,73,True,False,False,False,challenger,14/03/2021
1lyKZkGpIz1de8JPuNnMgtw0q0dIp1CrmdJNObs-zvd4oog,ayayayaa,402,I,262,230,False,False,True,False,challenger,14/03/2021
TJuHVXARSSYYlWJLAcbXueMFYldBHgW1D1wFRIIJjF7UaWs,ThePloze,357,I,106,93,True,False,False,False,challenger,14/03/2021
pML5oP1PhpoxE8Zj_NSni98T7htrD-h_JMRBVthwA-s2B-8,HuZy Storm,343,I,105,80,False,False,True,False,challenger,14/03/2021
P_up_GniHsD6sqSrtJVuxdDVwu3vyRIVvFrCY_d2VoOFNT0,lourís,426,I,82,56,False,False,False,False,challenger,14/03/2021
WGzKTp8tZieCTBOXTmFFQgSaWZEBBsccIN6bOJReriIgiw,NYX Lion,317,I,81,73,False,False,False,False,challenger,14/03/2021
t1ZIsrmo67zRmVrZ85hRh4mPOanSkR515lnm8A0HgynlrRI,shui di si chuan,550,I,165,151,False,False,False,False,challenger,14/03/2021
6UNXPxmEZcEhOkuU5fdBk1kBwfhLliX0Z4GKwSfRpWyM9g,TXG Omoshi,366,I,150,143,False,False,False,False,challenger,14/03/2021
B7OGdpKmXpWyT0J_YRrhzVSs96hIoBJTFNZf7Fgu5cQPbMM,Fersinho,449,I,81,74,False,False,False,False,challenger,14/03/2021
p2isohP1be_OfXViyXG5SWfFYu4T3BBdqeio8Hlja2e7EQ,EVANDRO DO DENDE,337,I,144,146,True,False,False,False,challenger,14/03/2021
oV1G4wG2kczghM0HcW_c4ZGIaHls4DDEEKqqx9Tmomyd,Trigo 11,374,I,45,39,False,False,False,False,challenger,14/03/2021
s-gIdQh16cnrhEmNIeYa2XpHycDu5BwdDNnzFY2MCkQCcNg,Love,488,I,40,25,False,False,False,False,challenger,14/03/2021
NjsUbiBMlohA5jX5Ixo_gx8FPlZcSaBz9r6zjqrJu7Zs,bugino,565,I,77,70,False,False,False,False,challenger,14/03/2021
4EvhxysKqSCSl2KXJvO6Iz295I8cpWUikZ406Dnpvbm218Y,Rakukoo,428,I,47,35,False,False,False,False,challenger,14/03/2021
-V5VP6ASdpC8oeE7l_XDw4Ksc6oQ433ndRO1yMX9vcE1,Lulu Bobô,330,I,125,126,False,False,True,False,challenger,14/03/2021
ta_je2CCbeQfKrVrrG6oVuFUmvLehh4sNdGCFfTtBYL4RA,Mortifer,528,I,78,59,False,False,False,False,challenger,14/03/2021
8D0ieeMFys8gSGceXP5donxdq3M2GI67TdKnwitxszCFDiE,MaiKindred,543,I,95,81,False,False,True,False,challenger,14/03/2021
iEgQ5IKoWa3j3FB1oLah4zpWrWzpV43VHJHuFjMPguQ6Ig,Castanha,658,I,208,177,False,False,False,True,challenger,14/03/2021
u-b3XYmoAuUuwRWPDA2xytcs3EKzdcddHxhDCViqbHIKVbg,HUMBLE LEADER,628,I,183,157,False,False,True,False,challenger,14/03/2021
So0ZO6U6Pc1VxMiLw2wxcCsX9nWZgJUuoaKsYouR8MbfVg,Moeeb,360,I,120,105,False,False,False,False,challenger,14/03/2021
hCE__yeaYbMTXX1kQTOM6G_sE8-d6lSODF5sLjBvgs1H,kadaki,372,I,360,358,True,False,False,False,challenger,14/03/2021
miG3lCg5tkQ1AEYA5bUVWgYBkCgtgDzU6uSBFJFaWmXwMA,Ekihd,372,I,157,153,False,False,True,True,challenger,14/03/2021
UkyCm0uaD95gb0PpFvs99VCM4Q26B89MPO_J50JZuokNDA, ECNARB ECNARB,689,I,213,191,True,False,False,False,challenger,14/03/2021
a6ZlAu53YreoJbdXu3dM4rmeuKPm5F2K6PynxItTkCa7LA,edenzin,427,I,121,107,True,False,False,False,challenger,14/03/2021
Q680133tc_HSqiJATpNmRqzDAUrsO9qabeOKs9ntVE07Lw,DJAY WWWW,569,I,184,174,True,False,False,False,challenger,14/03/2021
-Mzbp3qe6K1GRyQvnuTKxHPlRuMJka5xUqvfKEwgbGU2y7Y,IgniteClone,392,I,75,59,False,False,False,False,challenger,14/03/2021
tbqMQjJNN38FgQiodvZwkeyiAR6mZMQ7BKiLXEyOaZWRNn4,Vagabundocosmico,410,I,188,175,False,False,False,False,challenger,14/03/2021
RPhHGQTzA3upipjCInN3hK-GMIvJiMYCntG_woIJy7tU0mA,Frothy Coffee,347,I,80,70,False,False,False,False,challenger,14/03/2021
dd3WYAFMrgtdE5sNjWDcR3uKoVLxvltqNETYgtDRuQLYRb8,841 TILAG TIRIO,362,I,247,202,False,False,True,False,challenger,14/03/2021
0I1o8zRWAN72S_Dyp_d3nhSm222H8JO3PSI8HbkBuHKuysg,Become a Hero I,382,I,125,89,False,False,True,False,challenger,14/03/2021
03bMb0OUBgRGsesycJbyISE_Y2Davsg4GQ84xrxP5cdXKw,ysy a baby,631,I,101,79,False,False,False,False,challenger,14/03/2021
X03d1F9DUkDF0L-iodsYStlyniOhhpO45HVur9CPmju0Mg,Rudebwoy1,512,I,119,99,False,False,False,False,challenger,14/03/2021
Se93dvR72fMMvPNePhnz3cLKkohsfrxE08i2vur_u4ZU,micaO aff,361,I,104,94,True,False,False,False,challenger,14/03/2021
6Su33MbPvdGq8k9jRUK6mKl2S4j4TYspvs9NBESPZ7R_pUc,Pronect,448,I,167,153,False,False,True,False,challenger,14/03/2021
Voq64L8pyp6X53pO2stiSzaf37mJOR5mHNWe3MdKM4VsnQ,midkingzz,539,I,206,174,True,False,False,False,challenger,14/03/2021
vSBZgdjrG5YiTSkZ1aYDtd__9X39hyIezZAkSL9cCJA5M3k,Griba1,595,I,177,156,False,False,False,False,challenger,14/03/2021
WShdgbWIOY3uSB9AJf-li83QKin_jHL_Lt8zp8ydktntTMA,Huejake,332,I,128,130,False,False,True,False,challenger,14/03/2021
-4hDcR3QcFs4Kcg9PABw2PfvLZGpwbc9bh2HmI8JxHJdZJU,angstt,379,I,50,32,False,False,False,False,challenger,14/03/2021
SAqteauVOoO5Njj1MDvRptEw_-5zABLq1dk_dJ4T7Mx3zUL6cDNE1BXgXw,222123,470,I,66,63,False,False,False,False,challenger,14/03/2021
t80_9IEoh_pw8BYuH9t9HhUSkVeO4yP9XSbkDs4ULi8A,iLoveYourFear,488,I,147,133,False,False,True,False,challenger,14/03/2021
Yl6h2Zda0qxWMPIIfH7N63PxX2CzSPjsKGjTgVrVziF4,Titeito,364,I,125,131,True,False,False,False,challenger,14/03/2021
3xgLQN22Rfn_SQTWNOLVTlwGlDlj023iqy5z4_xffJ30Tp8,puentinho,545,I,87,72,True,False,False,False,challenger,14/03/2021
4AlpydmaRtANEf9z_KxKRZh6lGc89BESFF1fm54ItDwuPw,bigwaN,411,I,92,84,False,False,False,False,challenger,14/03/2021
y9TH_5xhORAVIzVADSucYvlqnS1TDZsLMeoB9wlWFve7SDM,Odyceuz,388,I,155,129,False,False,False,False,challenger,14/03/2021
2YBcRi2QP2NfOnV9sPDfnOn8uvnEmpfLuU6A27gU1gp0,Espingardeiro,343,I,262,260,False,False,False,False,challenger,14/03/2021
DQVG5xk-lOa3iK_lnGHecrMU73q6bXFsDpr89beMEJWhtQ,sick0 mode,366,I,59,36,False,False,False,False,challenger,14/03/2021
0l3mzEK9knGzAOzY5-uoWODPdsutQXOqdcIGAakMlHZo4W4,falconsinho02,436,I,152,143,False,False,False,False,challenger,14/03/2021
sN9rJ-0-rKinFENKLo4IRuCqHzSvGTsLXkwd_ytTiyfs,Chifre,426,I,189,175,False,False,True,True,challenger,14/03/2021
Vjy0SeAnzCL-3Qb0eKDqGgccf8VRs7-i8CGTtkgIYFW2Cjg,PhD em Gadologia,356,I,57,41,False,False,False,False,challenger,14/03/2021
ElOk2dc-zfVeob1P-cJXz4R7MtzDk9tFADU8W3vDEtyKbw,7HEPK,419,I,59,57,False,False,False,False,challenger,14/03/2021
sldExtI58GSbapGngKQnOhrZyAX_jGULuDkJlPEkgZGjEA,happening again,399,I,63,47,False,False,True,True,challenger,14/03/2021
n59YqSm9Y_uM0lt5SciJhtIWA19_FIxHZqlp1oTtesxN,kty,378,I,77,60,False,False,False,False,challenger,14/03/2021
