,id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel
763,RqNAFT17boylKADNBEnH_KFffbyCfrBiDm2TfG_iT-mEYm0,ExhhognnCPmx8GDyULh3ZQlZyGNwAYAhpcM2l_zQuFHYkGyycX5ysUG6,pabyQCL8jUs2pYQKc4LIKEMv6ETlqbX6xHNnAhhK3xMx3Qqa8HnU8faBEXMsRXDBVXstHHC6nO3b8A,devaneyo1,4490,1616146668000,148
764,zuNseQefxJHpfcbqrh8jzua05yOaB15yWHhUlT6aziuqicM,p3AS8IotLwrGDL3eIk5m-YaowUFpPvRwKGwVHCua4kRR6S4,iNvNwkjnd6TUxvAivUpgT5V6ibqo0CNjYqmRcSEsSJ-5mOi5oRTAmM1xLTdT79v9JxFy0A1grdjMEw,Zayco,4897,1616119974483,787
765,VGs1DPUGtueTYlMB7H7UE2B7mN6R36kPA2JZdwsHz_xB2GY,A8iaXXvVGzEyA3J4sn4bBY2iohmj0kC1zKLFR_KFuX-hJlvXKlttSm6o,F_B8IcObtJKNVoqjWVRflC6Rxt917WcT08XU4bEhkLNdB3QVXfuuaKv7EYewWlKDG67rGRmFT4oNrg,xsxwv,4862,1616701364000,52
766,bULYXnwGDW2z1Qku-fHD70KrwG6wvFR0D3BMAOtbT5dpOLI,GJ6XNjFXY2tcHI4emGunrjiW-JnPczr5ZlLQt3R3Kx9wOjdeEg31WZNY,NA_rsKbqo3WfN3gm1lm8OKlSyIguxQk3w7BtboXzymoUmDWJuMA_jXhtxrMK56iC4oz-giL0FUubTw,RekklesRuler,4,1616099174000,137
767,fKDxuwpa5I0j-6shUCAh3I9wojRYSS4t2hVQx3fYC_IA6Q,YhSj20BRt_q_jZmLssHYRyTFjloiIZ3JO1gacqJndaiDZFI,jBzLt6dDq7zt70s_kWlZgGvfsUqiP3GKAK74W33BqLO2W5i_Dd--HeCs8gcI4HAsYsGhAowbuJHfQA,Heïr,936,1616595606000,401
768,RR-6IG_kVU0bFGTvQabqEvIoYHqOMikQHQ4FkcAaeowQYfE,cOOtYhI0P-2ObVuulBmoBPxBvmIF8VrhHlOB2RF5OH-kKOM,IpkyOBZUx-cmdfPZVsdqtTk7lXBVKdvVlyYmzS5xqpIDQ891OBdPHN2rjxAtneH7omLSUC2dK0oPxw,Drogolhus,982,1616734401000,203
769,OYDRZ4AUfpdLsU42Dwl3xgiusrwSCVZSLGbDLkzpULCRJHA,jbtye6OFTTNxCoGGhbAi-OyUcqpUZyDiDkjMnmzGaGCThoI,RLeZczyYviAEuWTUEXCkuqLohj0sUF58XbbmrLoTjZ2lTcuoLbMk8a_Le_jlhrB4RzhiWQh8i4UDOQ,Midnight Shooter,4375,1616164855000,764
770,c59TjXa3nO3wKEbnNdPFLikIpCIlq5KmIw_Hq90F3SlkvA,_foDP3AV1AqU3DEtIBb0OjN3riXp_cqHTtFULe-OZARSux4,6jfge7zSLURC8nYV_Dmz8RB4cdobrXrnZab4jB-cOeiS8Dclw5G3gEZHvuy9rAA1S-ZfQLeqfHE9LQ,twtv xanad0,1639,1616035328918,359
771,3LVfeyS750B9YFjWCGBelUuuoPSUSLQI13jZ94GQupq_iA,XsQ1v76qwZWBw5XURxSvRLyYHX5dra8VjfNP5Z4W_gJ9RiQ,z5ni5pRaOsyk2fcKWRyflDgcRo9qnUe9f8IVV5Ze1J0LGTnce1BqrQF-QdW1AqicVwlAnnnIV-WWZg,Kamursa,1391,1616675258000,373
772,xfC85JK-XUxY4d9MjWb2DkaETOB27IsOTnyrLqE2TOJk2Q,PYC0P9_HEdj-d1PESClmoTkLMLp93mnImZweiU8HhNkKeFA,ihvgpbr8WW7ktKERAdjDgDF5f5Awj9xC2wSbMNz_is9DzaeLFUpZ3qx3hGEW1qXv-nNmt9DRLDQOkw,GuiKisT,4869,1616796318320,291
773,h2N59SUekP7eX9F0xLTJ5ujQaq5W0JuizYsS6mBfv7GOsA,ExiyEOsYUU90uoylkPckWYIyvyYVU9-DE72d_CCF80ZU4rU,EVDlaczvFEW5ZJ-xsM9mx3-Qq9movRkrpx-vG594wfzwqeXY8Zoi3kZ5IIuVJxtV41GXkF_Jfja7MQ,FNT Gripen,3376,1616607303000,323
774,a4KKXIXZCm9t2Ih13f7ZRuHus9ivrLBf4JAhe3eRxNhrG9U,dLVS-IBCaJrB-HO_nJNCfumBRy1_-Ks7JDzpL1HPk5AQ_94,OPwWXVbBAb1Uwl8UgD7pdf-iu8lDfv0fG19Dhf8CddK8tNFZ_-SnKqPMeotWwB_mfxOLaq_-cr9xMg,ruIeruzideft,685,1616692762793,140
775,2Pgy-WCQ0a6F6Ib2b4VD0yPn7dvAmWK9V5T9q3VWhmXFmg,03YfWZmd5ENVGnhdFL-KcO7ILKgRGMKxilffK90-qPSzRqs,TDpA-VHxkK6U02Iec6dT-9npB7YFhfWAdMcBkRlPv_GfAm4-dibgd49lhnoaypS-DUEeDCUWM_VO3Q,Daenerysz,4500,1616094195000,529
776,n0ROnzHxlMrY8uoig8A5-7YeZRB4D3Sls6BTzgSd2uNQSw,grLpxdjuk-cBK_gJSA8PCGexB7SQ3NGwHurNg_ASB27XAWg,BoaXv7akj81jIupSTgJttxuoEzuOVMsY_iKWjQ8zVnnWck348ul2OXL-_r0Gv51Fips3loLifz9lDQ,GabrielSilva27,581,1616829035434,352
777,9ZXIG2ADKtdoOPtuaSBScWC_MW6dVdj6Q9PgiSzV4zN8J0g,yt0RoMMIf1nzS2GtCsjHZVW3DFeNVxB8eBi_RfCbBtqBfxY,sNAH79WzbP7KYnDsKQ5y9kY_FRUrZZPuBlF4LvAzp41CX_6CuuUcoUccPHJX4NOs2yfrJylOFhy-gQ,lutscht du,1590,1616605812000,361
778,VMxfg71MUQavMEZ5pb_jVk8LZtpxlmG57oY7u_WSolsiiA,wHKOKxYeFYdR8SZb48Z6uPqXzgbX6Poei_zdR3Jdf1NNVDg,VIxbn-w5LvEju9JRrh5mcNKDjUwWfjirL2JET_PGSYu9vk8EUVmB-yCU63pWk2kXmpI9kn6fIL7MgA,top pressure,1643,1616536686000,115
779,hlENzE6O6JTmU-cA1CrCK570_dLjT-XiJ28MsQn6id297A,pb5wHR-a74DNiL7cV0SNl04hjvWGwYGxiuSYtTqd-F7-52c,wWyA8Y2qjZr3Sqxi6jb8WluZljevCijWc098IUvSim0OR7nXveFFgmcprH7-8GpN2FObAIrS78civw,Nanaite,4549,1615794430000,412
780,oayv8Wzvb7kbV5CJFRT13PRRD38rddxLPnYp8OCppKi5,RIDOx8CK0xz7pOzshR_zClFsDJUMlHLEklE15_H9LHg,sKqGAFpZTw_Box8POeHEUvKz34DwVZvpbyWh0melJkhBBTq4GKrwvgOK7_y_mXqswwc03Rq2YjyWMw,KondZella,4074,1616602179000,346
781,eR-lrNK7pZmg2EBStOMzOz3zSWYm8lXc_o7SADn3EqXYzA,DaVD02yI_k67x--5U3QNVlfJhN0BPECpBWatKxvvTKWNi6E,IHQ4kJHjHGSn2pdRMZNKdtT29uUY96Hkqic_qYchQAcv3TQvyIMXTHCH_AQam9CH3g9HfjY8Rr1vvg,bloomïng,4699,1616802396242,513
782,teAJl0L6qryj9iwaaOej0uQnmQdINvVHKHBo5x1JfaUdxg,EEytnVFQByNI2bE2lO6YisGfquEFstB0CsikGTH8xm01wYA,gxdsteOWXq0ouINHpxywIKuGWV5HLAo52Qjn018_1Cej-iQDQ8cvyaTSOiPOIQAyTyGm1yrS5ZUs1Q,TUBARAO DA ZL ,4658,1616840707001,505
783,26OeS245eZhNsnIpUuhq3Hh-DEPOPKtXBpoXDxyr1772wQ,GQuK0fXv8YRCi1Ijvx0ZC0fTMOsZpPXBY0fDYPwLJdop,b-bEfhvwNlCxTjohHRO3S_R6n9SHq3asPNlooy11OJ8n-3gr_T3yikl4i5QuVyhgaxP_bNCEfXgJlA,Nami MoIhadinha,4898,1616765457070,488
784,KgTpFYzsnt1kWwO8ebsWL86b3mhQV4pyRYxirD4n13dU,sLHs4F9dqfzfzTXb5bMBJCLwexgiW8B6WnfkN-13L1w,E6bh7KWhPGm3vkYVGx1mzfUNPLXyZiLMivFJKiK10ngJntzXtaq-T1x-8gDv8_RRY3Am5LyoDHhllw,vert 1999,1387,1616812462068,228
785,E67JVHaE72tFW8dd4EkUdfxbyI_gHmLQaBnp8ksNmudSXmg,ObG0UvXNBld5_bV30kP8ZvL_l6mrfCgMUGUR3i_YyoLvaIWobVo_79LI,l3onK07K9UMTEHOoVOxw1erCXFzYr0cWrrIE6Aqp_6O1OQDnBYMbCyXiEifJyK-AQF5iWUQfef1zjw,JotaEmeZ,4077,1616753254000,272
786,N3ms90G0WJ7L04Sckoe3rgouwv9UyvI-rPWX9pSus3bWqPA,hKfD3hvtfDcmeClB2P5h69KnEN2NPhU3i5FNy7IY_DJs8eOSxsV81Qni,oHxK096T5YGniKLHE-vh4iXvtwKqGJ5NEekYeDwL3si83_-yHJWktDFiuChUdmjaGH-IGU1moCXrrw,kkoma05,6,1616866852007,104
787,pTV_2OaD07SITuUHuJpireTrESSQ7Omiq5l-d15YHA2qyQ,NYV-BLq-dgaMOFt4-vhrXbsieDGHcoXcR-_zD87AjboMeFM,Z4hFQr3yvQvfm74n1Q6_ILHkGINQQOVU2_1XgW9I7kioEnUnFEp-3BtSN0XxBqXYfS9EWsA32Mti3Q,CUZZKING,29,1616143241000,436
788,y2fAjoozHbvw0WbsC7nr93QuEF_xl4T2OJ8HM7T-pheQEI8,hBG4bg4rOLk0CJjnTMStCfGy3SyZO7gfYHlreh73RtZUMfkLYtrRXX1t,Q_lxvyrTSlPtQNXpQsk9AMxFN1lvkzzBR578_ZeTzQIGHpRIoMHhnGxAZZulXQmTUCUWnvwTE5INgQ,Älïne,7,1616781874004,150
789,l4rE4JC_4ZJwjBpRMIoL1fB_E5klhm5PYdUs6ALeZskZKA,LQufCKyWjS_lTOVxWVZ6G_xtTNTvwKjphS858_ndvK7WXWc,y7seAAzb9oFS0-18lyhFkGAqLM3Kv4QRGw-FruDbDOLiLVDr6DOZOfkwHuOOJCvKh5jj6hQhVsGtGw,bugi,4895,1616616056000,512
790,9rOBm0wfB0e3Pzs5t6hawMpgWLK2dYDGlfmoqx_PgvRe3P8,Ebxze9FWkScn0dkwWFNuQ1prIyaX-K9S0nZMG-CL2CtKClwJrWeLFHKf,HgGJiBBEsk8nuB4GyzyKT4wGhuhtRgdXSDSnriKvaDYXirk2mJUwhpGOPgdSzwE2sqvIEg16JPEqGQ,Diana de Gales,1296,1616434279000,188
791,cIuuTzoSUNJiDgBKLDHCkJrnY2HBTvF58lQ5lICu_w-8,_MxpuEkGLPn8dmRkT01HD5OSPxJq8_o_6kVeo-tloPA,Yk5ldIOQP3qgmmapLmQ8f3bDWnRn1RtOFA578MnHne3C7N1MDEgifIyWwBsHhI-XYvjOuRmFNTXAXA,takeshi,4646,1616743810000,165
792,4A54qPGo_piKhKHTxYXK7a3sb6t0VY8KFk3xZVONTiMpveg,AdYiA7XjjocPyrjlzuYS3UXH6k_Y_3W-hlIiiyQ7sMnGmQ4,S4cDVJI-Db8diivbZGPme5qL_WMjbGrt0TatGOcC94qOr256IE_GD9nMSAMsWkrqHtc4GZoviSe28w,Katto,4224,1616541786927,516
793,nixoopANIf-KIrmk68-hToDzrZfEw0AFifD6zUh3wOI6Ow,-l0MnKEliB-rFUGK1Uwe6t365OTswDnLTJutAdR1uA0oTA4,f0zK3cVkWM-FD9CVLOtz59oq4J2VE8F7-mzNq1zzUM7ps9bNU3EVMPlrIGdds4abRTbAakKD9_9xnA,Oxy FA,4031,1616498735000,351
794,2948IXYj3EgkF3bWnHWDGm2MmHYj6LzB0D7a3n8nH9-LwJHV5SPbxr34LA,qpFPIDCJVB48ybmwotSky2nNlklgPl02ZvOdQWf04SyGDuoEf3XEZN3_,nJESJCLAhyFHHKmYKy5csZTqdajbXVkE5esZzPhkUbUqPUkMpwO6vjmbvc9tbopgM46MntQDX1wftw,qiyanazedzed1,12,1616466051000,81
795,x4JcqZytnVX1Pkh7ffA2ABR1IzfjlOYH9PfgNCyuXnYKD_k,m-B00HvWWpx7xx_IhmlWWYZU6K-LHEHgGRxQcBrE8Ibz5Fg,HU7SbWHfusIDSoHuG6Lsp-6vBppke0drBWooJAwweDl3GNfTspP1tlP9CJctVqzI_lPqPD2cm3DuvQ,Tihuanna,2085,1615492641000,377
796,W0GN2-MmRoANQEfCs-axbyEL_bsvNvFDY-Bz47p2VMrQ9sI,vt_LHqn_wZGMhDMLNEH0JUz-uEmX7Tkmm9cWreUdsOcC8NDg-hWBPBlh,p87WLJjXKcwrXfwi0sgUGNcTh4r6aDROBrxiYX9yEO1xoJll090LosX5u-MhBWXiFmphSjzHANBRaQ,Abyssal tentacle,3,1616825452054,230
797,cRztzpCcKr0BZalX-h_JsF4a9zjEfuKdTybuzwNFjeDb,StlkbXyGKlngF9LAwU55uW4WtCpxPv6iWgvGyUBn7mg,4dpeKk-9srDX3l2fsK_sE597l3jHlC03BbCPdE9n0USK3mIeMjwhZHHKl5UQoKEcZsArUFqCz_2UWw,Mythrin,4415,1616863822883,537
798,fnbK3PwzZkrs4QvuFNSBATQNtQCcH08iFC0Ojs3-BvrCew,Ezjxiyzr9cStMnB3oEReSV2heozE4iSmdMDoHtR6gojUMiM,lHIs0i1jtZkiCwEgbUwniO6dvbD71RVvVN605Fgr3w-ojuuG7KB41sjTqO1gb7tazIw-KYiKr81aUQ,DUZAO HAHAHAH,19,1616397912000,333
799,8XtnOQKUheYSyXSf3Osb6l_SLEntFPAu6dH2u0O2UU11yw,dm-cK3s2IT5e15Ag_8595Pj9sP2DOfIFVIeFDBtCsoe9vCA,JCTcEABv22oEtVXSSPvmZTALP4WoQ3ydqP5Ud7norDfWg9cIVU41qdksER4llfZrvhw78_xGcPJ17w,1 minuti PLIS,4878,1616598781000,454
800,uTNch6Yqbj1oyTMqu_5S0Y9G0p39BkXOqtfWLZAqlPwwGoA,n802moGxJNRyzpECiI54l-O8Ej49YjgnPX74rz6envgtwIE,Ezr1sAF3gq486QhVGIXxq45_8Mnfrh2KYkAGYQ2so79hVdY5bVSihTZZ4SbM6dDqjn2SMR-7shpdLQ,josze,3798,1616365681000,257
801,-f1lIDrIxKNdo948eH5MqCncM2oLF4HT5dfbwb_x_jAlLA,pMMzRcmtej7keWwjs50jz_M0wuXYAoreCFSPC8bf6pYRp-Q,PIj5O13N-00758AYj2JW1gW5uA_VYq1_8StnB3En3Uekf0zguFzj5-NrDK1jNiCrhhN2aXc6L-XXiQ,Slint,745,1616443156000,445
802,XDmBtIBCr_eyIoXOU-nQGew9wQf1xoaC_uPdmRHgNSzEYw,qaqI-FhA8HVLje2VqWiPPuoL5IMHaP15imvFj-pD00Isby4,jJO75SE0iGx4BTapuR9Ezb4rGFFumekHme3PJ3iSdyeFiCn48ZJZx4mJ5rgTQNoKMTLrpO7MNkLZlA,Crazyness,1625,1616596578000,377
803,4OklFPezQOyaiBpVQ4qDGc-PzcoILsCP3XSZTI27BtPuTbI,Qzy-mhu1mtXWl-yswUzVgSsnrOFPTY-IOlz4Hy2TOaMZMkc,Vd0x7wk9AVfjciwQOO2zgrCZwonlwckCSAIPe6iOgKrI-WvtVXCVB_nzIkKXyjEIjKaVZ6hVX6ZU1g,Kat Fofoqueira,4025,1615551828000,481
804,p24J0aacUnN7u2d80y2r3wfHx4FM879YVrLCoakJfY7p,fEA0nYRqcBdvEqZEklz6tFSDMM6chYEusNuYyrlUvrs,E62S9YBEFoz49LIBcOA5Zknf5DBOH9q4dNGyA4FGsT9r5ugA5E5RLJphoVm0bLSZOxtHtT7GldVwVg,Kyrie lrv1ng,4154,1616357973000,224
805,4ZIhcnOvP_m4ItLyZcEEbv3ZEfNmYYcnrgBP-RIjvuYYaV4,ggLHlGc1nHZlThIj5fvm3gRPmiJzrJex943Dc2oELecw1t0,t_isK7k0OpqP-ZDn_zNPGPwIjVLG3ZRrLBrJ3qecPsCBtoukPFWYcjlO-rc8us22bjuUpPVg1WeKxA,dollar sign,4027,1615680572000,490
806,yrwJZCh1BPEHSjsbEd3EzTjA3TgXYLbbyUzksdiddFhBqA,MRzKu-SmqLWwUhd7H1pkKxmWrVyDqjBh8_vveBZV1Zo3uug,83-0nNmuzGw0j1BCgyQDNjDqXar9u-3421pBPrJihMP_LHstWULteUs_Ie-A73i5DrgTouYSDJTlOA,Riiquee,3377,1616825251632,446
807,tQy5a12QV3xqOwtoctKL-vU83o3l4CZJyVF97sfDoHmlSg,3XNU4xNuIn11xEN5piPdaO7Pi1Ynh7RShr7othkQWG39LPw,F_l14-R1IutcwBcA6iOD2KC8Tbglb_7TWPZdTnzUOmiDFZ4nA7EDvCYx4Un-EREXEoXuC56p_ZxUMg,CNB salge,3150,1616434991000,445
808,ZxoxOCSwp2sWypDuK5GxLGz4qVTl75vLsxixuOXKQigbf04,weFnPncoi0TCxdEn7NeoD59kMpEZDdndrn--E86LLTWvHA8,eNTTtUet1FwxyQEN677awl38bMXLqbhATdqcQ_IrXwGNL5mKV2GSaUe6LgXqNniRYOrT_KltFIbKCw,Olkaida,4348,1616713634000,436
809,NJngN9xSmw28SkowTHlxj8MM8nWiA9RZGNpceIUHOTHmhYw,T2BWSF42U-2O-mUyKmfvamoFfNAziaVZI-tLoFE5oMGSRhU,amrlCcED3qwE241ZKRYW4mpCTF3rmc2Z_0P-fGRpwvZHuTlIZ13UoYdBfaVPpnPjmnEimUymWi_eWw,OU LORD,4568,1616576285000,197
810,MFiGb8WyTQqOFjaYc1DTZeeccFDcKMBSbdmiuQZr6b8qxA,4zvpOEUKFQ6XPQm7pYMsW6UKETaYnOg8qulEVyKKWXx5,pjIehMK2flnTvZS7ajETSe5QZMEKUrbLjqdA0nck3Lhn4S1YKmPvd3iIjZoG3fb2vjIjjbgViElp6w,Crjay,746,1616741522000,445
811,MAbKSDmXyF6_5T9X76EGt2bTG6kdk7llHZhhzceq7HQ3aKM,L-l2CsN4G7JkQpnQszCLCezE-TReZYtegauPVN92g3mXmQwF9icXyAV6,LqklPV16pr7ADpExPyIzS95VX-t08KMIf94KujIglm4bXCjNSEUO1TGV28OmAcTNDhaHVXR1sGIDrw,tetìs,4568,1616819727991,125
812,Gqptsj7VTRaLaO0E5zttLnrJP5TxyR__zusJSti2B9dx4Q,NNybKPrbGpWjWB_If8FM8H1UO-qhSMMxjGfwOupsyl3HMHc,X61aR_lzN98siHxxphto2ndGbKr6mYATjHKTJq0X6r0Pbs1PoxRuIGGl1m0S1EPo81yFIN8vhXBoZQ,SmaII,4074,1616849791631,445
813,55SG-VxKS5juIBsBS3xap1g2eGV_MnzKSw1bZmNH4iE1VIw,NV0UofkSoYxL5fK4BQTkiTgEuJcyHj1IBpasNnzYnodFRNm-77-0ptE9,ttKb-b4_qcH-yZ9k2Lm7WVMOm6mO_NGOoJDcGmCy2HZYXrqUIy6MUwq1UjzQoI0J09pluX5AXuf2EQ,Vai me ver,4652,1616707630000,119
814,GigIBm1o_WXnU-4Iidcgm0Ormmi1gzRdITlFJzFS5sguRaA,FWCra9szXP4_JW6VGsrLlI-HWYdnIZRF4FG7troDMuZ9nBA,ZGz_tvDxT945lE3sFrD4MX7GzpdF_nwG9C7THTCf0LuYzV7R1s-bxrFdWTHzlq7OMsRZhXXAFhGxgg,Yiok sem Rage,4660,1616572373000,259
815,QFVBxtz7S9kRV83GuruEpqXLGfYRHLCNaBgyxlkEjJevdII,mRc9cb73xQeqGk5mPdhsUI0UC_ZAbAdLPHBoJuGz2IVKIdjtsd-YO-36,eRJCDPdzSR8WoVV2e4_D-Fli6-1P95yLQdY-27X9aEYXk2lDwq2KUljGiFOKwPSWpgVPTp4q0vJAgw,ayato,4804,1616725204421,364
816,1JvbHJ5346ktl1K-cySVEmxO0F5Z-WF9fvR5ecm0CnVGpg,yYSaLtzT21gekAFbSQVoylfKb-cTWq7wKn4P2bJmiy6GkZU,h2xfvJmQ79Wm9UCEhhtvt67aPQAiIVt9tSixiS8Q-a1fRwMW7xSgSPYrOX9xHqGFwd6Vud-eQtChZQ,Minerva,4897,1615466077000,550
817,M-UTXcNJd6BtMfS5tf-HPakdkSGqoNwxr6CvQr3l4J9jsA,ZehdbaIO3KwABVRyn52-4mJMBQ6Mf_eH-gmTRSusk7qh,1WREJp5w52mP12FS2xM886jvYVDOhKM_8aauqb2KzvG7Jg_G7tV78Fp_LIK7jPeepv56_3FDKRxLtA,Magus Deds,4881,1615854203541,508
818,5uIpVYSMPYuk9ALs_E8qaDUKIlnIex1TtANroJFEm49WECg,1d4l_NajSMzRH4idQNQ_6CHc-OxdwtQcrdPF51NDBtvmuq0,sB8kchduDOmK8sV5jtGgJo_C4FQvCNjXpEdj1wjzhCeRnUZopKOaMcUWeHWDKmwQggcIQjKFu5eJEg,Road,4499,1615637835000,461
819,hiCF_mITLy2qXDOJ2RsVp4yM8FC5SsLoHaKaZuhthQ1RFw,MpJSsH90ls5EYbgtoq2NgswTGKR_UDYOatUi5PiWUB1HuvU,GZb8qqm4tt1a55TlRF8L0SSLQM48Lk6O2V0bNVb6WgoNY2zf2zqyuhIii6Lut1ZZ3LGWAEh9Pak4lg,Berserker987,4817,1616607965000,349
820,oaZoHFubfwJX7kGFYF9rnha2_xOG60M1nOCXG2sRITZ1Des,zQcBwXunvWHB3-YsL9jVwxxQrAk9NVdL_kjrbIUPMdNBDtAFhF07XXXY,O02R2xMCbQjYkYsMf8x7bozSlvO7EqIS3ozWstF8uiBPzTBxwdkbEj8L44UPBqUIRh4BB5I49aH1pg,7zx,3184,1616742027000,46
821,mJo84dW6Sab2as6dwm-jT8EMNdDTH9QwkbuMML1gSkU9Cg,y7C6Fft9ZlDS9V-W2UqFCokIZPVYkHt_KFSi9JEPjj1Mcyo,zoZRaB-XLGaKnLOsc1fX9btuiTYSUeQp7XbelCYMW0WjA86leLYrToJeKlQPwW4-xSgqXFCYAsrZ0A,Pauli,4654,1616703599000,376
822,t_qCJRh0LsHnuv8Tb5JnKqTm5Yx_vpink1kbdNwQwzUB1Q,SnShlQOFIWnq-PayNX6nVrmKPwS-6I_NRcku3TmxDYYKp6Q,vhjrD44V3MkngYHln8mYiR3GYEQu367Wv6oLI1zoCXGaFBotXX3itx7N-r18amuWYu0VNgqqy_rNoA,Hidden Player,4832,1616143779000,160
823,HibMn1Kj8vfI3cQ1qj9vs2LTDRKxDf0oBKWqOaksvgOI,LR5Q4AzauAFfE_96z3BCtCaoQlpZk30pRGStVK8JwzA,47BoOaWuWRkILHJfkm5ZlTH6f7BIkUAIrXdK39eowF7Q4RucmIW_NttegfPR7USHBzjrW258MTBhgQ,killavock,7,1616693526000,314
824,mUVzNtbD5dtBlP5XDeHw3Dgw1nvLpWeBrFOKXyZfAwSN3_I,4VhY8s-6xIq-Byt9UdfrUp9ZkAj1FkJBHV_mJgpekxCm8xY,vPvFg-DQWnvGk1fuGfN9FbLm-2LUwDG70BGI8Cf1L2Bt9CzZjBAAysrnGnUtn5yHR1aXK3304A4zXg,Rosa do Deserto,4878,1616737111814,480
825,wcyUaJYGm1xVKL0tc0vPFLVtGKQV7ICT3rGVApQBfsWsv8Q,JQ1FngMF43UIlfF6HXfjEnj_THhNI6P06hTPyurGzif8IjYobreF0bOr,B8bHh9pohHZnm95CSqbyq--1G27hxrkqSXmJxGnU2W3j6A7wu4jzCMwdTCV3DfidoY6ZFumbUWKDeg,YDOBONX,7,1616200543000,71
826,iHTDHZP9XClZsrwA3Isu2zGqQtNdn7G5QOcfqAAw7hGhbw,TcDPzFeNE-EhzL15Uj57PsdXDgTKrCs1HQc94RjZJbINsaQ,piwm-5-5reCQcvol-tPOMzLCFaaJ7FG1lJL6y-7PYWupTqRaaTEqkLMwFRxnaelSh1zv4Bpwpz-C5w,xusty1,4027,1616715476000,119
827,SgFa3nfDAuoGpGnG7TSlmVgoFCbW7bYqfBv_sZ0a2_jcEQ,GVhQayMeymnvd9zZbyYqBU-YMMkHABK_Ca4F9wZdh8NIj28,Xp5rUDF_yMXCSSaQ6ZN5U17hgc2jhrmq3KWQibtYCUYDUhkNk7bF-Lft3MOZw3i24Qhh-FVjt6-n3A,lelo rawr,590,1616862440316,404
828,cRB-9wpUBUH1xlUjZfV0JJHpm7xDWzUhiT9z8uB0mJxRhEY,mtWHW1yYftxqOiDB9XfXgH8mkFsU3wuzLatO9X2AQFyt8O4,3AGDu2m8sVo19MTlgnqiiEbCONftVIRq3viYJdsHk1_HRkeiZihuHvRuhCCRBnaQBGHWvHmNoJJ0Rw,refIections,1113,1616060732000,111
829,SeW9YZzv61e7maocsGXMkqlTN--TyRTVjuPmzZmXf-MhIw,gSGlQKc76zRgDhkUqLdpa3OYgnTPo-3xkK_0fzvXVjgI3tE,0nLRJ4mPV40BtDAnTgxZCkfOkjhtB3QqzR0eEU3ePAGCp7QfV6cyOPEBygAMvS3bkZqEALgsIxC14g,CNB SuperCleber,4568,1616723454427,605
830,US_F5reC7zi_shjUPsvDQjd8kQHLkudWLbHZ0qj5JzCUklc,N6lNxoq3P21CQXNVnnPv3QRBE_SqSR2qcr4sKUx_lC59g8k_p4IMrrog,iJjMawo-7sMm87FnYXCPT1YMtXIQWxsOD0gU_S2T_T28UYkxWLkXCsLd1kdTAiI7w60ynqiEJlIFLA,cabo joguinho,3798,1616363380000,123
831,zz6Ab1ZNqenEdlFZRY125LKlB-FIxI67CDaSaJw7JEMNig,rNP1po9PETErEIAkxLiIzavmOAsvvaFfMQ-AxARLL4itoZQ,0BFlpp8f7pfdN3IZUughU_dK02IDUrs2d87Xc2JPeUu1r-o-Q01RYXM-Y1hHayp8_aJtGHphr5tBtQ,FLA Bounty,4244,1615836585000,608
832,7UwF6cqGeflkZ70rvxf1pF-R9XpzmLXa2nTBG8kWf4ioI9E,7SuHlwQfZsbpOVXZOOGHlAEcomSCGI-pAhAEfsRNZegBaoPsx2sFudEi,VGWFIcna-cD8KT9mFY48CcM9Uh_4IpluZHxZWVA0M-2ej0sv92u496_CXY-cpougEfkwgMSmZb3usg,dont weakside me,4630,1615826767000,398
833,AYYFLjy_jDsEe-9uYow3MwnHpYCkq4Zj3riFm87_OT4TlCA,dY3HX66Gor-btGS9ZXuhnVe2wfZCdV0VsZrivJQb7tQF4OLEYVN7u8b9,SajlW3E7FdY0ULJuHNFR6yjoEDJ9iT_N-n9jJqOGl6RKgpCaXANVrtFlA5ecVgR34BJuD2Ama_H7eA,ninfeta gostosa,1457,1616347358000,58
834,mrkmYmWKS01cfvXq-264hlNuNIBk_1OTEO65q4V9zil1iPQ,Uul7feH57AEy1TnuihjsUUCu170851iueM1b41FaIW-d6V-k5n6Xp97u,HwMKEbqksnCG1iOtFch-qwVwqcGVr2fyw1oFLv_oKJ5TcmtNuhqnxBkkgCTAjiTyuEJng-jao_uBFg,FaabiiN II,18,1615658028000,47
835,dov9EJnQIVyDpH4XaXhTqru29cqMDhWzVt93Y4A4bb1wYw,MUNyG-s4kVu7F1hs9wFT4bmwmDsVYLhpGdHV4kGFhjd9kJg,PAxT9BCGOUTkpAUlI-jOkWy3vt-fXJW2VSVkxHlN7FzyaeaT5XTw5vZyMDKzbbjZ6ViJUC9j9FIsRw,Oldust FA,3536,1616712608442,444
836,mSvrS7Tbmb9X2BRvexxkRf_Jcu4k8ASw8pxq42uQa3_bwQ,XjaIWXxROQstWTYOfCStUjjphtX7d16usmdM2e8TcooNE9g,BcTIONz5hkwowQXNbc6NPcRHckmH9nlk2UX_IvPYfsaJc7780FVhqVBI1HUYpJ8LubGStv5m70Y9qA,GLX 2däN,4783,1616633025161,202
